user_name,age,gender,location,category,brand,price in $,click_rate,availability,ratings,image_url,image_description
Customer_10,78,Female,Launceston,Shirts & Tops,Vans,37.0,259,Available,2,http://i.pinimg.com/400x/a6/6d/83/a66d83232547aadbf2c2a2c264124c63.jpg," A black cami with a v-neckline and adjustable straps. It is made from a lightweight silk fabric and has a relaxed fit. The cami is perfect for layering under a blazer or cardigan, or wearing on its own. It is available in sizes XS-XL."
Customer_1,59,Female,Lismore,Shoes,Converse,64.5,138,Available,3,http://i.pinimg.com/400x/14/de/8b/14de8b81355cffd71861e5ffaf58d2e0.jpg, These are women's handmade raffia straw slides with leather sole. The upper is a wide straw band that crosses over the toes and is secured by a small leather tab at the back. The sole is made of brown leather and has a rubber grip. The slides are perfect for summer and can be worn with a variety of outfits.
Customer_2,59,Female,Lismore,Shoes,Adidas,90.3,218,Available,5,http://i.pinimg.com/400x/f4/3e/d1/f43ed131723342e4de671954013785a7.jpg, These are brown leather boots with a high heel. They have a sleek andシンプルなデザインで、どんな服装にも合わせやすいです。
Customer_3,59,Female,Lismore,Shirts & Tops,Lululemon,32.25,159,Out of Stock,2,http://i.pinimg.com/400x/3f/0e/69/3f0e696479ba8723af9e3e682940e8e4.jpg, A white blouse with red cherry and polka dot print. The blouse has a v-neckline and a tie at the waist. The sleeves are long and have a slight puff at the shoulder. The blouse is made from a lightweight fabric and is perfect for summer. It can be dressed up or down and is a great addition to any wardrobe.
Customer_4,59,Female,Lismore,Pants,Dockers,38.7,258,Available,4,http://i.pinimg.com/400x/0a/3f/fc/0a3ffc2e01c87b62ed75191c27313dd5.jpg, Black mid rise skinny jeans with belt loops and five pockets.
Customer_5,59,Female,Lismore,Shirts & Tops,Columbia,32.25,374,Out of Stock,3,http://i.pinimg.com/400x/63/b0/df/63b0dfffeb89d1709f2794417a9b1e28.jpg, A women's off-the-shoulder blue and white striped top with a tie front. The top is made of a lightweight woven fabric and has a relaxed fit. It is perfect for a casual day out or a night on the town.
Customer_6,59,Female,Lismore,Earrings,Alex and Ani,64.5,131,Available,2,http://i.pinimg.com/400x/e3/b3/b3/e3b3b3c67c54c02c41f9cd935f342c7f.jpg," A pair of gold-plated earrings with a unique and modern design. The earrings feature three circular elements, each with a different size and embellished with tiny crystals. The circles are connected by a thin gold-plated rod, which creates a linear drop design. The earrings are secured with a post back closure."
Customer_7,59,Female,Lismore,Shorts,Express,25.8,293,Available,3,http://i.pinimg.com/400x/37/d0/3b/37d03bcf672455543b3ae714c1c85401.jpg," White denim shorts with a raw hem and a relaxed, mid-rise fit. They are perfect for summer and can be dressed up or down."
Customer_8,59,Female,Lismore,Pants,Zara,50.31,225,Out of Stock,5,http://i.pinimg.com/400x/0b/c1/b2/0bc1b2535e78d5a5dbc12a3920d38484.jpg," The image shows a model wearing a pair of high-rise, skinny jeans. The jeans are dark blue in color and have a slim fit. The model is wearing a white shirt and a pair of beige heels. The jeans are made of a stretch fabric and have a comfortable fit. They are perfect for a casual day out or a night on the town."
Customer_9,59,Female,Lismore,Pants,Zara,50.31,470,Available,1,http://i.pinimg.com/400x/9c/e2/a9/9ce2a98e201fb4ecb95958f19ab9dd47.jpg," A pair of black, cropped, skinny jeans with a mid-rise waist. The jeans have a raw hem and are made from stretch denim. They are perfect for a casual day out or a night on the town."
Customer_10,59,Female,Lismore,Pants,Levi's,38.7,262,Available,5,http://i.pinimg.com/400x/01/89/17/0189179e350bcf6160211c2a11b79828.jpg," Black Ponte Pants are a versatile and comfortable choice for any occasion. They are made with a soft and stretchy fabric that will move with you all day long. The pants have a slim fit and a high waist, which is flattering for all body types. They also have two front pockets and two back pockets, which are perfect for storing your essentials. These pants are perfect for work, school, or a night out on the town."
Customer_1,23,Male,Bunbury,Pants,Under Armour,27.9,499,Available,3,http://i.pinimg.com/400x/17/57/71/17577154cfadd83e63d9d496b898e46b.jpg," Women's white and red striped cropped pants. The pants are made of a lightweight fabric and have a relaxed fit. They feature a high waist, wide legs, and a cropped length. The pants are perfect for a casual day out or a summer evening."
Customer_2,23,Male,Bunbury,Skirts,J.Crew,32.55,441,Out of Stock,3,http://i.pinimg.com/400x/ee/c4/65/eec46590a0ebace0df20921b24ec1923.jpg," A high-waisted, A-line skirt in brown faux leather. It has a fitted waistband and a flared skirt. The skirt is above the knee in length."
Customer_3,23,Male,Bunbury,"Handbags, Wallets & Cases",Burberry,93.0,464,Available,3,http://i.pinimg.com/400x/63/f4/e2/63f4e20056831969a1e52e84c3de29ef.jpg, Dooney & Bourke NFL New England Patriots East/West Tote
Customer_4,23,Male,Bunbury,Sunglasses,Dior,65.1,413,Available,4,http://i.pinimg.com/400x/ad/4d/42/ad4d424cd2f905cae32f0b48f5ace9b4.jpg, Women's black plastic oversized square sunglasses with silver metal star studs. The glasses have a cat-eye shape and are made of plastic. They have a metal frame and silver metal star studs on the front. The lenses are dark gray and have a UV protection of 400.
Customer_5,23,Male,Bunbury,"Handbags, Wallets & Cases",Gucci,186.0,101,Available,2,http://i.pinimg.com/400x/97/b1/a0/97b1a099962cab1bfbe95ea885a4fcc5.jpg," A stylish and functional handbag is a perfect accessory for any woman. This turquoise leather handbag is made from high-quality materials and features a unique and eye-catching design. It is perfect for carrying all of your essentials, whether you are going to work, running errands, or going out for a night on the town. With its spacious interior and sturdy construction, this handbag is sure to become a favorite for years to come."
Customer_6,23,Male,Bunbury,Coats & Jackets,The North Face,74.4,248,Available,2,http://i.pinimg.com/400x/4b/17/4c/4b174c5d83271569ae19ed1fda9dd2e5.jpg," A black leather moto jacket is a timeless classic that can be dressed up or down. It features a slim fit, with a cropped length that hits at the waist. The jacket has a notched lapel collar, and it closes with a silver-tone zipper. The front of the jacket has two zippered pockets, and the sleeves have zippered cuffs. The jacket is lined with a soft, black fabric."
Customer_7,23,Male,Bunbury,Shorts,Uniqlo,18.6,247,Available,1,http://i.pinimg.com/400x/b7/dd/9a/b7dd9af46b5675bb9e688d58b9a4cad5.jpg, Red high waisted shorts with lace up front.
Customer_8,23,Male,Bunbury,Shoes,New Balance,46.5,242,Available,5,http://i.pinimg.com/400x/05/f3/e2/05f3e2392be884e644ac8a5651b23d2d.jpg," These Castañer Carina 100 wedge espadrille sandals are crafted from natural jute and feature a 4.25"" wedge heel, an adjustable ankle tie, and a peep toe. The neutral cream color makes them a versatile choice for any summer outfit."
Customer_9,23,Male,Bunbury,Pants,Dickies,27.9,274,Out of Stock,4,http://i.pinimg.com/400x/29/e2/c5/29e2c5bd9fc8b4a92c10e8fe118bbc60.jpg, A women's blue and white gingham cropped wide leg pants. The pants are high waisted and have a relaxed fit. They are made from a lightweight linen fabric and are perfect for summer. The pants are also versatile and can be dressed up or down.
Customer_10,23,Male,Bunbury,Shoes,Under Armour,46.5,324,Available,5,http://i.pinimg.com/400x/77/1d/de/771ddeb361b8396acf5da08f4fa5a4eb.jpg," The Nike Free RN Motion Flyknit 2018 is a women's running shoe designed for natural movement. It features a Flyknit upper for a sock-like fit, a natural motion sole that allows the foot to move more freely, and a rubber outsole for traction. The shoe is available in a variety of colors."
Customer_1,36,Female,Rockhampton,Shoes,Under Armour,53.0,480,Available,5,http://i.pinimg.com/400x/95/6d/dd/956ddd455fe2b560f1bf9df63736c3f9.jpg, These are women's lace-up sandals with a 3-inch heel. They are made of faux suede and have a peep toe. The sandals are a cognac color and have a side zipper closure. They are perfect for summer and can be dressed up or down.
Customer_2,36,Female,Rockhampton,Shirts & Tops,American Eagle,26.5,301,Available,1,http://i.pinimg.com/400x/48/f1/35/48f135c178d74b9c38891ed3a487975f.jpg, A sexy and stylish pink lace and feather bandeau crop top. Perfect for a night out on the town or a special occasion. It is made of high-quality materials and is sure to make you stand out from the crowd. The unique design of this top is sure to turn heads and make you feel confident and empowered.
Customer_3,36,Female,Rockhampton,Shirts & Tops,Puma,26.5,459,Available,3,http://i.pinimg.com/400x/20/73/fe/2073fe2780c39457e82cbd8272692edf.jpg," A relaxed-fit women's T-shirt in an army green color, with a pocket on the left chest. The shirt has a crew neck and short sleeves. It is made of a soft, lightweight fabric and is perfect for everyday wear."
Customer_4,36,Female,Rockhampton,Shoes,Puma,53.0,128,Available,4,http://i.pinimg.com/400x/9a/5d/16/9a5d1690da50a24ef7185045e0b86bcc.jpg, These silver satin mules are perfect for a special occasion. They feature a unique bow detail on the toe and a 3.5-inch heel. The mules are made in Italy and are true to size.
Customer_5,36,Female,Rockhampton,"Handbags, Wallets & Cases",Balenciaga,106.0,212,Available,4,http://i.pinimg.com/400x/fc/a4/85/fca48521508cd2aab7f7cdbdc3a5a542.jpg," Rebecca Minkoff Julian Envelope Studded Crossbody Bag in beige suede with gold-tone hardware. Envelope flap with magnetic snap closure. Adjustable crossbody strap. Interior features one main compartment with a zip pocket. Suede lining. Measures approximately 7.5""W x 5""H x 2""D."
Customer_6,36,Female,Rockhampton,"Handbags, Wallets & Cases",Balenciaga,106.0,305,Available,2,http://i.pinimg.com/400x/46/c2/49/46c24939eff97ab3a359f28c48468475.jpg, This is a women's handbag with a unique and elegant design. It is made of high-quality vegan leather and features a beautiful bow detail on the front. The bag is lined with soft fabric and has a spacious interior with plenty of room for your essentials. It also has a long shoulder strap so you can carry it comfortably on your shoulder or cross-body. This bag is perfect for a special occasion or a night out on the town.
Customer_7,36,Female,Rockhampton,Shoes,Puma,53.0,210,Available,1,http://i.pinimg.com/400x/5d/4b/22/5d4b22b696a84cb0a84894fed04e0e16.jpg," These are brown leather lace-up boots with a lug sole and a cuffed shaft. The boots have a variety of patches and embellishments, including stars, stripes, and a crown. The boots are perfect for a casual day out or a night on the town."
Customer_8,36,Female,Rockhampton,Pants,Uniqlo,31.8,275,Available,5,http://i.pinimg.com/400x/cb/74/fe/cb74fe9e85bd6fb3db10de27e983fd9c.jpg, Black mid rise skinny jeans with belt loops and five pockets.
Customer_9,36,Female,Rockhampton,Shoes,Fila,53.0,456,Available,3,http://i.pinimg.com/400x/c8/f1/57/c8f15745f8d773d53f6b665ee764295d.jpg," These are women's olive green suede studded sandals. They have a flat sole and are perfect for casual wear. The sandals are embellished with gold studs, which add a touch of glamour. The sandals are true to size and comfortable to wear."
Customer_10,36,Female,Rockhampton,Shoes,New Balance,53.0,494,Available,1,http://i.pinimg.com/400x/6b/e2/28/6be228fb1c650ca35869f80b6883c2f2.jpg, These are women's handmade raffia slides with leather sole. These are perfect for summer and can be worn for any occasion. They are stylish and comfortable.
Customer_1,79,Female,Hobart,Pants,Uniqlo,44.7,139,Available,3,http://i.pinimg.com/400x/00/53/62/0053628e272701f86b084298f3423b96.jpg," These are high-waisted, dark wash, cropped, flared jeans with five-button closure."
Customer_2,79,Female,Hobart,Shoes,Adidas,104.3,417,Available,5,http://i.pinimg.com/400x/5b/54/75/5b54759639a0f7a59e3d3fdac8d9fcc6.jpg, These are a pair of red suede sandals with a 3-inch heel. They have a unique cutout design on the upper and a single strap that goes over the toes. The sandals are lined with leather and have a rubber sole.
Customer_3,79,Female,Hobart,Pants,Nike,67.05,461,Available,1,http://i.pinimg.com/400x/93/0f/a8/930fa87eee2713b8e428ee083bf6e9c1.jpg, Light blue high waist skinny jeans with holes at the knees.
Customer_4,79,Female,Hobart,Skirts,H&M,62.58,282,Available,3,http://i.pinimg.com/400x/10/fa/14/10fa14a8d9bffc93390070c165891859.jpg, A black pleated skirt with a flared hem. It is made of a lightweight fabric and has a fitted waist. The skirt is perfect for a formal occasion or a night out on the town.
Customer_5,79,Female,Hobart,Earrings,Marc Jacobs,74.5,237,Out of Stock,5,http://i.pinimg.com/400x/fc/10/ba/fc10bad8c5f7243c534d49bf795c40f5.jpg, These are a pair of gold-tone earrings with a floral design. They are made of metal and have a post back closure. The earrings are approximately 2 inches long and 1 inch wide. They are perfect for a special occasion or a night out on the town.
Customer_6,79,Female,Hobart,Shoes,Crocs,74.5,172,Out of Stock,5,http://i.pinimg.com/400x/af/ad/d6/afadd64115fc89eda8a3a2e228d8c6dd.jpg, These are women's pineapple print sandals. They are black with a yellow pineapple pattern. The sandals have a rubber sole and a fabric upper. They are perfect for summer wear.
Customer_7,79,Female,Hobart,Shirts & Tops,Tommy Hilfiger,37.25,248,Available,4,http://i.pinimg.com/400x/14/4e/70/144e7003ecf5b50d2069366c93991815.jpg," A women's sleeveless, scoop neck, blue cotton top. The top is slightly longer in the back and has a raw edge hem. It is perfect for a casual day out or a workout."
Customer_8,79,Female,Hobart,Shirts & Tops,Puma,37.25,433,Available,5,http://i.pinimg.com/400x/53/eb/e7/53ebe786165a9bc736b60ce5a318078a.jpg," A women's light blue, collared, long sleeved, button up shirt. The shirt is made of a soft, lightweight fabric and has a relaxed fit. It features two front patch pockets and a tie at the waist. The shirt is perfect for a casual day out or a night on the town."
Customer_9,79,Female,Hobart,Shirts & Tops,Levi's,37.25,355,Available,3,http://i.pinimg.com/400x/50/01/98/5001980c88452823cd3bc0f33261e594.jpg, A white V-neck flutter sleeve top. The top is made of a lightweight woven fabric and has a relaxed fit. It is perfect for a casual day out or a night on the town.
Customer_10,79,Female,Hobart,Shirts & Tops,Adidas,52.15,147,Available,4,http://i.pinimg.com/400x/4b/a8/32/4ba8325606ba5512b9f960b50496746c.jpg, A women's twist-front t-shirt in heather gray. The shirt has short sleeves and a relaxed fit. It is made of a soft and lightweight jersey fabric. The twist-front detail adds a touch of style to this basic tee.
Customer_1,56,Male,Melbourne,Shoes,Salomon,63.0,290,Available,2,http://i.pinimg.com/400x/46/c5/0c/46c50c35164392964c90f28b24e668b2.jpg, These are women's light pink suede lace up wedge sandals with a perforated vamp and jute wrapped wedge heel. They are perfect for summer and can be dressed up or down. The wedge heel is 3.5 inches high and the platform is 1 inch high. The sandals are true to size and comfortable to wear.
